index,meta_idx,batch_idx,action,type,query,url,response_1,response_2,response_3,response_4,response_5,mode,agreement
19921,8471,190,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1269.mp4,no,no,no,no,no,no,1.0
19922,7329,190,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/127.mp4,yes,yes,yes,yes,yes,yes,1.0
19923,8472,190,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1270.mp4,no,no,no,no,no,no,1.0
19924,8473,190,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1271.mp4,no,no,no,no,no,no,1.0
19925,8474,190,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1272.mp4,yes,yes,yes,yes,yes,yes,1.0
19926,8475,190,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1273.mp4,no,no,no,no,no,no,1.0
19927,8476,190,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1274.mp4,no,no,no,no,no,no,1.0
19928,8477,190,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1275.mp4,yes,yes,yes,yes,yes,yes,1.0
19929,8478,190,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1276.mp4,no,no,no,no,no,no,1.0
19930,8488,192,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1286.mp4,no,no,no,no,no,no,1.0
19931,8489,192,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1287.mp4,no,no,no,no,no,no,1.0
19932,8490,192,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1288.mp4,no,no,no,no,no,no,1.0
19933,8491,192,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1289.mp4,yes,yes,yes,yes,yes,yes,1.0
19934,7331,192,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/129.mp4,no,no,no,no,no,no,1.0
19935,8492,192,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1290.mp4,no,no,no,no,no,no,1.0
19936,8493,192,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1291.mp4,yes,yes,yes,yes,yes,yes,1.0
19937,8494,192,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1292.mp4,yes,yes,yes,yes,yes,yes,1.0
19938,8495,192,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1293.mp4,yes,yes,yes,yes,yes,yes,1.0
19939,8496,192,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1294.mp4,yes,yes,yes,yes,yes,yes,1.0
19940,8442,187,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1240.mp4,no,no,no,unsure,no,no,0.8
19941,8443,187,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1241.mp4,no,no,no,no,no,no,1.0
19942,8444,187,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1242.mp4,no,no,no,unsure,no,no,0.8
19943,8445,187,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1243.mp4,no,no,no,unsure,no,no,0.8
19944,8446,187,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1244.mp4,yes,yes,yes,yes,yes,yes,1.0
19945,8447,187,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1245.mp4,no,no,no,yes,no,no,0.8
19946,8448,187,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1246.mp4,yes,yes,yes,yes,yes,yes,1.0
19947,8449,187,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1247.mp4,yes,yes,yes,yes,yes,yes,1.0
19948,8450,187,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1248.mp4,no,no,no,yes,no,no,0.8
19949,8451,187,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1249.mp4,no,no,no,unsure,no,no,0.8
19950,8461,189,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1259.mp4,no,no,no,no,no,no,1.0
19951,7328,189,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/126.mp4,no,no,no,no,yes,no,0.8
19952,8462,189,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1260.mp4,no,no,no,no,no,no,1.0
19953,8463,189,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1261.mp4,no,no,no,no,no,no,1.0
19954,8464,189,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1262.mp4,yes,yes,yes,yes,yes,yes,1.0
19955,8465,189,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1263.mp4,no,no,no,unsure,no,no,0.8
19956,8466,189,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1264.mp4,no,no,no,no,no,no,1.0
19957,8467,189,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1265.mp4,yes,yes,yes,yes,yes,yes,1.0
19958,8468,189,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1266.mp4,no,no,no,no,no,no,1.0
19959,8469,189,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1267.mp4,no,no,no,no,no,no,1.0
19960,7327,188,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/125.mp4,yes,yes,yes,yes,yes,yes,1.0
19961,8452,188,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1250.mp4,no,no,no,no,no,no,1.0
19962,8453,188,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1251.mp4,no,no,no,no,no,no,1.0
19963,8454,188,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1252.mp4,yes,yes,yes,yes,yes,yes,1.0
19964,8455,188,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1253.mp4,no,no,no,no,no,no,1.0
19965,8456,188,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1254.mp4,no,no,no,no,no,no,1.0
19966,8457,188,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1255.mp4,no,no,no,no,no,no,1.0
19967,8458,188,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1256.mp4,no,no,no,no,no,no,1.0
19968,8459,188,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1257.mp4,no,no,no,no,no,no,1.0
19969,8460,188,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1258.mp4,no,no,no,no,no,no,1.0
19970,8415,184,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1213.mp4,no,no,no,no,no,no,1.0
19971,8416,184,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1214.mp4,no,no,no,yes,no,no,0.8
19972,8417,184,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1215.mp4,no,no,no,yes,no,no,0.8
19973,8418,184,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1216.mp4,yes,yes,yes,no,yes,yes,0.8
19974,8419,184,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1217.mp4,no,no,no,no,no,no,1.0
19975,8420,184,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1218.mp4,no,yes,yes,no,yes,yes,0.6
19976,8421,184,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1219.mp4,yes,yes,yes,yes,yes,yes,1.0
19977,7324,184,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/122.mp4,yes,yes,yes,yes,yes,yes,1.0
19978,8422,184,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1220.mp4,no,no,no,yes,no,no,0.8
19979,8423,184,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1221.mp4,no,no,no,yes,no,no,0.8
19980,8398,182,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1196.mp4,yes,yes,yes,yes,yes,yes,1.0
19981,8399,182,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1197.mp4,no,no,no,no,no,no,1.0
19982,8400,182,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1198.mp4,no,no,no,no,no,no,1.0
19983,8401,182,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1199.mp4,no,no,no,no,no,no,1.0
19984,7214,182,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/12.mp4,no,no,no,no,no,no,1.0
19985,7322,182,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/120.mp4,no,no,no,no,no,no,1.0
19986,8402,182,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1200.mp4,no,no,no,no,no,no,1.0
19987,8403,182,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1201.mp4,no,no,no,no,no,no,1.0
19988,8404,182,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1202.mp4,no,no,no,no,no,no,1.0
19989,8405,182,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1203.mp4,yes,yes,yes,yes,yes,yes,1.0
19990,8424,185,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1222.mp4,no,no,no,no,no,no,1.0
19991,8425,185,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1223.mp4,no,no,no,no,no,no,1.0
19992,8426,185,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1224.mp4,no,no,no,no,no,no,1.0
19993,8427,185,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1225.mp4,yes,yes,yes,yes,yes,yes,1.0
19994,8428,185,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1226.mp4,no,no,no,no,no,no,1.0
19995,8429,185,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1227.mp4,no,no,no,no,no,no,1.0
19996,8430,185,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1228.mp4,yes,yes,yes,no,yes,yes,0.8
19997,8431,185,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1229.mp4,yes,yes,yes,yes,yes,yes,1.0
19998,7325,185,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/123.mp4,no,no,no,no,no,no,1.0
19999,8432,185,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1230.mp4,yes,yes,yes,yes,yes,yes,1.0
20000,8406,183,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1204.mp4,no,no,yes,yes,yes,yes,0.6
20001,8407,183,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1205.mp4,no,no,no,no,no,no,1.0
20002,8408,183,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1206.mp4,no,no,no,no,no,no,1.0
20003,8409,183,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1207.mp4,no,no,no,no,no,no,1.0
20004,8410,183,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1208.mp4,no,no,no,no,no,no,1.0
20005,8411,183,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1209.mp4,no,no,no,no,no,no,1.0
20006,7323,183,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/121.mp4,no,no,no,no,no,no,1.0
20007,8412,183,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1210.mp4,no,no,no,yes,no,no,0.8
20008,8413,183,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1211.mp4,no,no,yes,yes,yes,yes,0.6
20009,8414,183,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1212.mp4,yes,yes,yes,no,yes,yes,0.8
20010,8433,186,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1231.mp4,yes,yes,yes,yes,yes,yes,1.0
20011,8434,186,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1232.mp4,yes,yes,yes,yes,yes,yes,1.0
20012,8435,186,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1233.mp4,yes,yes,yes,yes,yes,yes,1.0
20013,8436,186,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1234.mp4,yes,yes,yes,yes,yes,yes,1.0
20014,8437,186,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1235.mp4,no,no,no,no,no,no,1.0
20015,8438,186,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1236.mp4,no,no,no,no,no,no,1.0
20016,8439,186,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1237.mp4,no,no,no,no,no,no,1.0
20017,8440,186,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1238.mp4,no,no,no,no,no,no,1.0
20018,8441,186,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1239.mp4,yes,yes,yes,yes,yes,yes,1.0
20019,7326,186,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/124.mp4,no,no,no,no,no,no,1.0
20020,7318,178,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/116.mp4,no,no,yes,no,no,no,0.8
20021,8362,178,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1160.mp4,no,no,yes,no,no,no,0.8
20022,8363,178,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1161.mp4,no,no,yes,no,no,no,0.8
20023,8364,178,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1162.mp4,yes,yes,yes,yes,yes,yes,1.0
20024,8365,178,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1163.mp4,no,no,no,no,no,no,1.0
20025,8366,178,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1164.mp4,no,no,no,no,no,no,1.0
20026,8367,178,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1165.mp4,no,no,yes,no,no,no,0.8
20027,8368,178,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1166.mp4,no,no,no,no,no,no,1.0
20028,8369,178,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1167.mp4,no,no,yes,no,no,no,0.8
20029,8370,178,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1168.mp4,yes,yes,no,no,yes,yes,0.6
20030,8371,179,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1169.mp4,no,no,no,no,no,no,1.0
20031,7319,179,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/117.mp4,yes,yes,no,yes,yes,yes,0.8
20032,8372,179,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1170.mp4,yes,yes,no,yes,yes,yes,0.8
20033,8373,179,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1171.mp4,no,no,no,yes,yes,no,0.6
20034,8374,179,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1172.mp4,no,no,no,no,no,no,1.0
20035,8375,179,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1173.mp4,no,no,no,no,no,no,1.0
20036,8376,179,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1174.mp4,yes,yes,no,yes,yes,yes,0.8
20037,8377,179,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1175.mp4,no,no,no,no,no,no,1.0
20038,8378,179,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1176.mp4,yes,no,no,yes,yes,yes,0.6
20039,8379,179,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1177.mp4,yes,yes,no,yes,yes,yes,0.8
20040,8389,181,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1187.mp4,yes,yes,yes,yes,no,yes,0.8
20041,8390,181,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1188.mp4,no,no,no,no,yes,no,0.8
20042,8391,181,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1189.mp4,no,no,no,no,no,no,1.0
20043,7321,181,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/119.mp4,no,no,no,no,unsure,no,0.8
20044,8392,181,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1190.mp4,no,no,no,no,yes,no,0.8
20045,8393,181,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1191.mp4,no,no,no,no,unsure,no,0.8
20046,8394,181,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1192.mp4,no,no,no,no,yes,no,0.8
20047,8395,181,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1193.mp4,no,no,no,no,unsure,no,0.8
20048,8396,181,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1194.mp4,no,no,no,no,yes,no,0.8
20049,8397,181,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1195.mp4,no,no,no,no,no,no,1.0
20050,8380,180,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1178.mp4,yes,yes,no,yes,yes,yes,0.8
20051,8381,180,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1179.mp4,yes,yes,no,yes,yes,yes,0.8
20052,7320,180,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/118.mp4,yes,no,no,no,no,no,0.8
20053,8382,180,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1180.mp4,no,no,no,no,no,no,1.0
20054,8383,180,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1181.mp4,no,no,no,no,no,no,1.0
20055,8384,180,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1182.mp4,no,no,unsure,no,no,no,0.8
20056,8385,180,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1183.mp4,no,no,no,no,no,no,1.0
20057,8386,180,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1184.mp4,no,no,no,no,no,no,1.0
20058,8387,180,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1185.mp4,no,no,no,no,no,no,1.0
20059,8388,180,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1186.mp4,no,no,unsure,no,no,no,0.8
20060,8352,177,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1150.mp4,no,no,no,no,no,no,1.0
20061,8353,177,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1151.mp4,no,no,no,no,no,no,1.0
20062,8354,177,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1152.mp4,no,no,no,no,no,no,1.0
20063,8355,177,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1153.mp4,no,no,no,no,no,no,1.0
20064,8356,177,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1154.mp4,no,no,no,no,no,no,1.0
20065,8357,177,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1155.mp4,no,no,no,no,no,no,1.0
20066,8358,177,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1156.mp4,yes,yes,yes,yes,yes,yes,1.0
20067,8359,177,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1157.mp4,yes,yes,yes,yes,yes,yes,1.0
20068,8360,177,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1158.mp4,no,no,no,no,no,no,1.0
20069,8361,177,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1159.mp4,no,no,no,no,no,no,1.0
20070,8343,176,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1141.mp4,yes,yes,yes,yes,yes,yes,1.0
20071,8344,176,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1142.mp4,no,no,no,no,no,no,1.0
20072,8345,176,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1143.mp4,no,no,no,no,no,no,1.0
20073,8346,176,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1144.mp4,no,no,no,no,no,no,1.0
20074,8347,176,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1145.mp4,no,no,no,no,no,no,1.0
20075,8348,176,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1146.mp4,no,no,no,no,no,no,1.0
20076,8349,176,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1147.mp4,no,no,no,no,no,no,1.0
20077,8350,176,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1148.mp4,no,no,no,no,no,no,1.0
20078,8351,176,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1149.mp4,no,no,no,no,no,no,1.0
20079,7317,176,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/115.mp4,no,no,no,no,no,no,1.0
20080,8316,173,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1114.mp4,yes,yes,yes,yes,yes,yes,1.0
20081,8317,173,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1115.mp4,yes,yes,yes,yes,yes,yes,1.0
20082,8318,173,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1116.mp4,no,no,no,no,no,no,1.0
20083,8319,173,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1117.mp4,yes,yes,yes,yes,yes,yes,1.0
20084,8320,173,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1118.mp4,no,no,no,no,no,no,1.0
20085,8321,173,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1119.mp4,no,no,no,no,no,no,1.0
20086,7314,173,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/112.mp4,no,no,no,no,no,no,1.0
20087,8322,173,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1120.mp4,no,no,no,no,no,no,1.0
20088,8323,173,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1121.mp4,no,no,no,no,no,no,1.0
20089,8324,173,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1122.mp4,no,no,no,no,no,no,1.0
20090,8307,172,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1105.mp4,yes,unsure,yes,yes,yes,yes,0.8
20091,8308,172,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1106.mp4,no,no,unsure,no,yes,no,0.6
20092,8309,172,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1107.mp4,yes,no,yes,yes,no,yes,0.6
20093,8310,172,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1108.mp4,yes,no,yes,yes,no,yes,0.6
20094,8311,172,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1109.mp4,yes,no,yes,no,unsure,yes,0.4
20095,7313,172,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/111.mp4,no,no,no,no,yes,no,0.8
20096,8312,172,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1110.mp4,yes,unsure,yes,yes,no,yes,0.6
20097,8313,172,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1111.mp4,yes,unsure,yes,yes,yes,yes,0.8
20098,8314,172,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1112.mp4,yes,no,yes,yes,unsure,yes,0.6
20099,8315,172,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1113.mp4,no,no,no,no,yes,no,0.8
20100,8299,171,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1097.mp4,no,no,no,no,no,no,1.0
20101,8300,171,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1098.mp4,no,no,no,no,no,no,1.0
20102,8301,171,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1099.mp4,yes,yes,yes,yes,yes,yes,1.0
20103,7213,171,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/11.mp4,yes,yes,yes,yes,yes,yes,1.0
